OBJECTID_1,AreaCateg,POINT_X,POINT_Y
"3,336",3,"519,509.774300001560000","138,923.954700000580000"
"3,337",1,"516,488.472199998800000","157,420.406700000170000"
"3,338",4,"529,031.141500003640000","156,709.386799998580000"
"3,339",3,"515,832.498899996280000","134,479.443599998950000"
"3,340",1,"516,484.158699996770000","157,240.437500000000000"
"3,341",1,"515,719.108800001440000","157,041.651700001210000"
"3,342",2,"511,163.706399999560000","143,497.629099998620000"
"3,343",1,"515,980.335199996830000","155,736.615899998690000"
"3,344",1,"515,493.510799996550000","155,095.741300001740000"
"3,345",1,"516,004.982600003480000","157,262.362900000070000"
"3,346",1,"517,771.311099998650000","157,661.586699999870000"
"3,347",1,"517,860.396899998190000","157,642.017700001600000"
"3,348",1,"516,847.294200003150000","156,673.848099999130000"
"3,349",2,"514,519.984499998390000","154,451.736699998380000"
"3,350",2,"521,096.511200003330000","151,166.255699999630000"
"3,351",2,"505,509.205399997530000","88,281.963199999183000"
"3,352",1,"507,254.244900003080000","125,866.744199998680000"
"3,353",1,"502,661.962499998510000","125,751.821499999610000"
"3,354",1,"543,488.764600001280000","138,614.057399999350000"
"3,355",1,"504,991.642399996520000","87,629.323399998248000"
"3,356",3,"563,815.817500002680000","93,100.406199999154000"
"3,357",2,"499,337.024999998510000","118,636.541099999100000"
"3,358",2,"500,015.270199999210000","92,425.632100000978000"
"3,359",3,"496,891.211099997160000","117,985.327300000940000"
"3,360",1,"499,528.275200001900000","92,103.866500001401000"
"3,361",2,"500,252.589599996810000","92,062.783100001514000"
"3,362",1,"543,582.314699999990000","138,538.955499999230000"
"3,363",3,"510,909.393200002610000","135,369.464099999520000"
"3,364",3,"482,867.323499999940000","107,423.462699998170000"
"3,365",4,"500,711.522100001570000","120,508.197299998250000"
"3,366",2,"485,368.097699999810000","105,820.275600001220000"
"3,367",2,"489,309.244099996980000","105,827.937800001350000"
"3,368",3,"509,327.676100000740000","131,603.717000000180000"
"3,369",3,"506,487.384099997580000","131,655.232900001110000"
"3,370",3,"511,970.247199997310000","130,820.421900000420000"
"3,371",5,"497,826.483599998060000","128,907.754700001330000"
"3,372",3,"505,551.245700001720000","140,556.252000000330000"
"3,373",3,"567,857.594999998810000","97,122.670000001788000"
"3,374",1,"503,452.293799996380000","126,340.736800000070000"
"3,375",3,"511,338.672100000080000","125,893.605900000780000"
"3,376",1,"496,249.309900000690000","94,318.700800001621000"
"3,377",3,"513,400.053900003430000","89,102.064800001681000"
"3,378",2,"564,049.544500000770000","89,039.323199998587000"
"3,379",3,"506,497.863099999730000","123,704.752399999650000"
"3,380",1,"514,978.142700001600000","157,173.486499998720000"
"3,381",1,"504,871.972000002860000","87,562.216699998826000"
"3,382",1,"569,257.586400002240000","87,073.240299999714000"
"3,383",1,"497,458.737599998710000","99,142.848299998790000"
"3,384",2,"566,259.555900000040000","85,601.804099999368000"
"3,385",1,"505,810.079000003640000","119,390.416200000790000"
"3,386",4,"519,543.113700002430000","177,351.074599999930000"
"3,387",1,"515,021.002099998300000","156,802.320599999280000"
"3,388",3,"518,677.558300003410000","142,558.438200000670000"
"3,389",4,"522,838.288500003520000","211,036.021299999210000"
"3,390",4,"525,424.928700000050000","161,928.145399998870000"
"3,391",1,"520,442.083700001240000","205,044.253899998960000"
"3,392",1,"509,977.908699996770000","194,503.073399998250000"
"3,393",1,"516,697.549699999390000","157,324.946199998260000"
"3,394",1,"516,816.204599998890000","157,482.503899998960000"
"3,395",1,"517,857.497599996630000","158,518.625599998980000"
"3,396",5,"507,361.388599999250000","202,805.589400000870000"
"3,397",5,"504,110.843599997460000","201,249.748399998990000"
"3,398",1,"518,479.948299996550000","158,883.497000001370000"
"3,399",4,"525,248.982699997720000","158,657.265000000600000"
"3,400",1,"515,285.726499997080000","156,871.284499999140000"
"3,401",1,"514,258.394299998880000","182,227.596700001510000"
"3,402",1,"517,557.086599998180000","156,919.175099998710000"
"3,403",4,"515,899.413800001140000","167,009.422899998720000"
"3,404",5,"506,045.611800000070000","146,457.803199999030000"
"3,405",3,"535,217.921700000760000","147,031.527699999510000"
"3,406",1,"516,428.299699999390000","150,049.495900001380000"
"3,407",1,"518,072.964900001880000","158,666.565600000320000"
"3,408",1,"517,837.641300000250000","158,525.599500000480000"
"3,409",1,"515,542.953500002620000","152,830.116200000050000"
"3,410",3,"513,672.771399997170000","152,656.139400001620000"
"3,411",1,"517,658.584600001570000","157,460.580299999560000"
"3,412",1,"517,438.490599997340000","156,998.043600000440000"
"3,413",4,"512,166.263700000940000","161,293.389800000940000"
"3,414",3,"511,224.039800003170000","191,910.858100000770000"
"3,415",1,"518,392.178300000730000","158,206.383000001310000"
"3,416",2,"531,831.577799998220000","178,288.335099998860000"
"3,417",1,"516,405.309699997310000","157,706.199599999930000"
"3,418",1,"517,018.740599997340000","157,578.518300000580000"
"3,419",1,"516,658.042999997740000","157,568.436999998990000"
"3,420",1,"516,793.071299999950000","157,487.988699998710000"
"3,421",2,"520,163.114200003450000","174,283.949999999250000"
"3,422",1,"514,365.322700001300000","182,346.128899998960000"
"3,423",1,"517,451.647200003270000","157,169.333099998530000"
"3,424",1,"516,724.778099998830000","156,931.650699999180000"
"3,425",2,"500,643.030199997130000","165,712.151900000870000"
"3,426",1,"510,996.927000001070000","193,966.638900000600000"
"3,427",5,"537,749.511500000950000","189,336.997099999340000"
"3,428",1,"518,477.421400003140000","157,532.322399999950000"
"3,429",2,"507,172.743400000040000","126,629.925599999730000"
"3,430",1,"518,176.494800001380000","157,512.615400001410000"
"3,431",2,"516,241.931500002740000","148,976.031599998470000"
"3,432",3,"500,657.870499998330000","147,554.317600000650000"
"3,433",1,"517,129.468099996450000","156,367.379599999640000"
"3,434",1,"516,876.885700002310000","156,260.011199999600000"
"3,435",1,"516,846.616200000050000","156,010.013599999250000"
"3,436",1,"518,305.372599996630000","158,066.275100000200000"
"3,437",1,"515,805.255900003020000","157,165.016100000590000"
"3,438",1,"518,307.659599997100000","157,959.741999998690000"
"3,439",1,"516,775.865400001410000","157,893.475600000470000"
"3,440",1,"517,174.536300003530000","157,830.779199998830000"
"3,441",1,"515,271.785700000820000","153,721.274500001220000"
"3,442",1,"516,642.699400000270000","157,400.797499999400000"
"3,443",1,"517,532.930799998340000","157,257.094799999150000"
"3,444",4,"504,540.078800000250000","133,640.993099998680000"
"3,445",1,"516,040.497299999000000","143,607.858399998400000"
"3,446",1,"518,333.268799997870000","157,370.139400001620000"
"3,447",1,"515,728.459200002250000","155,672.092199999840000"
"3,448",1,"517,479.247599996630000","156,730.642599999900000"
"3,449",1,"515,599.035800002520000","154,978.744699999690000"
"3,450",3,"520,750.040799997750000","151,653.618200000380000"
"3,451",1,"517,128.676600001750000","157,658.903099998830000"
"3,452",1,"516,064.278499998150000","143,476.918499998750000"
"3,453",2,"517,094.133599996570000","142,642.723700001840000"
"3,454",2,"504,705.001699998970000","124,956.098499998450000"
"3,455",2,"500,612.292700000110000","93,612.157299999148000"
"3,456",4,"499,447.093800000850000","92,625.129900000989000"
"3,457",3,"500,397.597300000490000","125,761.847899999470000"
"3,458",2,"511,943.836999997500000","92,040.098499998450000"
"3,459",1,"497,091.541400000450000","100,304.534200001510000"
"3,460",3,"500,916.019599996510000","117,545.328200001270000"
"3,461",2,"511,969.643700003620000","135,312.628699999300000"
"3,462",3,"512,558.765900000930000","131,177.145700000230000"
"3,463",1,"509,881.081000000240000","130,933.262600000950000"
"3,464",4,"489,938.901399999860000","120,894.853999998420000"
"3,465",3,"494,854.995499998330000","128,737.886399999260000"
"3,466",4,"498,836.862700000410000","121,104.295699998740000"
"3,467",1,"497,768.257399998610000","98,211.955400001258000"
"3,468",4,"504,033.173399999740000","124,197.149999998510000"
"3,469",1,"504,457.449600003660000","88,181.590700000525000"
"3,470",1,"505,190.138400003310000","87,934.759100001305000"
"3,471",2,"566,958.559199996290000","87,263.194899998605000"
"3,472",1,"565,349.161499999460000","85,485.703000001609000"
"3,473",1,"562,724.062299996610000","85,064.185899998993000"
"3,474",3,"505,829.825699999930000","119,594.265399999920000"
"3,475",2,"518,258.347900003190000","142,002.865299999710000"
"3,476",1,"517,553.907999999820000","158,421.732999999080000"
"3,477",1,"516,824.779299996790000","157,318.994800001380000"
"3,478",1,"517,130.045299999420000","157,314.689800001680000"
"3,479",3,"511,427.198600001630000","192,538.769900001590000"
"3,480",4,"525,404.752599999310000","187,954.623599998650000"
"3,481",1,"510,781.013899996880000","91,894.314699999988000"
"3,482",1,"564,455.532799996440000","85,519.962400000542000"
"3,483",4,"517,029.393500000240000","184,765.324299998580000"
"3,484",3,"507,788.033600002530000","128,064.857000000770000"
"3,485",5,"518,657.518700003620000","196,128.278200000520000"
"3,486",3,"520,958.758699998260000","196,288.285500001160000"
"3,487",1,"516,980.212700001900000","157,038.201699998230000"
"3,488",3,"513,012.737499997020000","185,242.646000001580000"
"3,489",1,"517,457.967399999500000","156,681.226199999450000"
"3,490",1,"518,091.472599998120000","158,984.125100001690000"
"3,491",1,"518,114.654100000860000","158,943.284400001170000"
"3,492",5,"514,301.221500001850000","165,686.460000000890000"
"3,493",1,"512,638.348499998450000","135,182.833999998870000"
"3,494",1,"517,185.053999997680000","142,344.613499999050000"
"3,495",2,"519,044.616599999370000","158,500.983300000430000"
"3,496",1,"518,197.066299997270000","158,591.184099998330000"
"3,497",4,"506,189.811999998990000","158,209.659899998460000"
"3,498",1,"516,740.704400002960000","157,454.145100001250000"
"3,499",1,"517,002.893799997870000","157,449.607400000100000"
"3,500",4,"504,562.961999997500000","154,194.952199999240000"
"3,501",1,"516,844.890399999920000","156,759.644299998880000"
"3,502",5,"537,662.495399996640000","179,712.486600000410000"
"3,503",1,"518,526.405000001190000","161,054.194699998940000"
"3,504",4,"519,521.082599997520000","178,831.598499998450000"
"3,505",3,"520,551.881499998270000","177,976.789900001140000"
"3,506",1,"517,411.897900000210000","158,165.944800000640000"
"3,507",1,"517,201.228799998760000","158,155.964999999850000"
"3,508",1,"516,803.870800003410000","157,668.135200001300000"
"3,509",3,"500,271.859300002460000","148,771.713100001220000"
"3,510",3,"499,756.759900003670000","159,703.177400000390000"
"3,511",1,"517,990.536100000140000","157,931.116999998690000"
"3,512",1,"517,081.783100001510000","157,177.331399999560000"
"3,513",5,"538,305.749899998310000","165,230.869399998340000"
"3,514",2,"500,637.701899997890000","165,309.695300001650000"
"3,515",1,"509,775.754000000660000","194,324.202700000260000"
"3,516",5,"528,422.537699997430000","192,713.747999999670000"
"3,517",1,"517,480.435300000010000","157,510.731499999760000"
"3,518",1,"516,829.188600003720000","156,514.016300000250000"
"3,519",2,"519,605.815600000320000","148,922.196199998260000"
"3,520",1,"504,682.856799997390000","87,926.633699998260000"
"3,521",1,"516,786.372199997310000","157,497.152499999850000"
"3,522",1,"516,578.898199997840000","156,295.714999999850000"
"3,523",1,"517,271.469999998810000","158,338.879999998960000"
"3,524",1,"517,078.325499996540000","158,239.933299999680000"
"3,525",1,"516,618.610899999740000","156,114.388199999930000"
"3,526",1,"517,004.125600002710000","158,050.431099999700000"
"3,527",1,"518,362.832299999890000","157,984.159400001170000"
"3,528",1,"517,562.843699999150000","157,216.540600001810000"
"3,529",1,"516,735.049300000070000","157,949.331300001590000"
"3,530",1,"518,075.026799999180000","157,909.163199998440000"
"3,531",3,"500,184.352799996730000","115,315.460400000210000"
"3,532",1,"515,955.397600002590000","155,769.544100001450000"
"3,533",1,"518,101.419699996710000","157,856.881700001660000"
"3,534",1,"517,153.873300001030000","157,856.482099998740000"
"3,535",1,"516,818.584499999880000","157,835.001699998970000"
"3,536",1,"517,948.823799997570000","157,789.822399999950000"
"3,537",1,"517,243.450199998920000","155,398.921999998390000"
"3,538",1,"515,849.283799998460000","155,513.414999999110000"
"3,539",1,"515,204.627499997620000","153,720.388999998570000"
"3,540",1,"518,986.899599999190000","144,083.752099998300000"
"3,541",1,"515,103.974399998780000","157,060.048000000420000"
"3,542",1,"515,333.641599997880000","157,056.061599999670000"
"3,543",1,"517,139.832999996840000","156,727.757899999620000"
"3,544",1,"516,287.525899998840000","155,730.030000001190000"
"3,545",1,"517,083.760799996550000","157,744.266199998560000"
"3,546",1,"517,302.695699997250000","156,692.866200000050000"
"3,547",2,"516,215.357100002470000","156,686.760999999940000"
"3,548",1,"517,250.479099996390000","156,575.979100000110000"
"3,549",3,"490,968.381399996580000","125,029.018599998210000"
"3,550",2,"508,009.989000000060000","130,399.895199999210000"
"3,551",2,"494,820.666900001470000","119,373.607799999420000"
"3,552",1,"508,070.669699996710000","130,138.486699998380000"
"3,553",3,"491,459.482199996710000","125,523.822099998590000"
"3,554",3,"500,986.607100002470000","116,341.829399999230000"
"3,555",3,"500,074.826200000940000","113,735.769600000230000"
"3,556",2,"494,067.355300001800000","113,985.893300000580000"
"3,557",2,"511,181.083999998870000","131,641.737399999050000"
"3,558",4,"514,621.474299997090000","121,853.611400000750000"
"3,559",1,"505,846.214400000870000","131,036.520599998530000"
"3,560",1,"493,747.344499997790000","102,564.399999998510000"
"3,561",2,"497,140.855400003490000","120,970.098000001160000"
"3,562",3,"510,123.360200002790000","128,410.247200001030000"
"3,563",2,"494,399.557199999690000","121,260.111600000410000"
"3,564",3,"506,991.203400000930000","126,221.390900000930000"
"3,565",1,"503,387.045999996360000","125,292.755199998620000"
"3,566",1,"505,542.943700000640000","88,100.359600000083000"
"3,567",1,"515,046.215099997820000","157,150.863699998710000"
"3,568",1,"568,584.908699996770000","87,730.288300000131000"
"3,569",1,"569,324.126800000670000","87,788.022900000215000"
"3,570",1,"504,794.315099999310000","87,700.927600000054000"
"3,571",1,"504,985.121100001040000","87,438.804800000042000"
"3,572",1,"496,153.159400001170000","101,303.418900001790000"
"3,573",2,"497,366.956500001250000","98,987.845600001514000"
"3,574",1,"566,117.936899997290000","85,833.636700000614000"
"3,575",3,"508,969.495399996640000","155,162.306600000710000"
"3,576",4,"509,137.643799997870000","128,292.307799998670000"
"3,577",4,"517,341.153200000520000","148,607.232099998740000"
"3,578",4,"516,150.339100003240000","211,209.128100000320000"
"3,579",5,"526,698.870800003410000","197,603.041600000110000"
"3,580",4,"519,879.049199998380000","197,312.459600001570000"
"3,581",1,"516,323.211400002240000","157,463.400299999860000"
"3,582",1,"518,124.974799998100000","157,472.186500001700000"
"3,583",1,"517,640.735399998720000","158,464.186400000010000"
"3,584",1,"510,180.226800002160000","194,790.393500000240000"
"3,585",1,"516,394.960400000210000","157,544.620400000360000"
"3,586",1,"515,103.492700003090000","156,800.335999999200000"
"3,587",5,"508,972.817100003360000","202,774.642700001600000"
"3,588",5,"533,036.409299999480000","200,618.623599998650000"
"3,589",2,"521,061.323200002310000","168,358.832499999550000"
"3,590",2,"521,725.843900002540000","162,659.828000001610000"
"3,591",1,"517,747.182199999690000","158,463.270599998530000"
"3,592",1,"519,029.787399999800000","159,645.944099999960000"
"3,593",1,"514,217.021499998870000","182,055.082800000910000"
"3,594",3,"500,208.177599996330000","181,568.721599999820000"
"3,595",1,"518,037.841899998490000","158,809.772799998520000"
"3,596",3,"515,547.512699998920000","158,726.145799998190000"
"3,597",1,"518,083.998099997640000","158,779.756499998270000"
"3,598",3,"532,147.211900003250000","152,860.454399999230000"
"3,599",3,"499,493.819300003350000","158,250.377700001000000"
"3,600",1,"517,889.673500001430000","158,540.793600000440000"
"3,601",3,"509,700.226599998770000","152,538.697999998930000"
"3,602",3,"543,293.114299997690000","137,346.118900001050000"
"3,603",5,"514,072.462600000200000","136,795.528299998490000"
"3,604",1,"515,649.717699997130000","155,128.396499998870000"
"3,605",1,"516,565.281999997790000","161,032.810499999670000"
"3,606",3,"513,776.799900002780000","160,900.481600001450000"
"3,607",1,"519,027.044600002470000","159,548.773600000890000"
"3,608",1,"516,361.320500001310000","179,054.203299999240000"
"3,609",3,"509,062.176100000740000","157,949.509399998930000"
"3,610",1,"518,072.138499997560000","157,728.491599999370000"
"3,611",1,"518,033.277599997820000","157,493.449700001630000"
"3,612",5,"504,526.829999998210000","148,127.173799999060000"
"3,613",5,"525,597.768299996850000","170,320.752700001000000"
"3,614",5,"529,780.191899999980000","191,035.689500000330000"
"3,615",2,"517,884.693800002340000","157,066.066700000320000"
"3,616",1,"515,930.591899998490000","157,180.513199999930000"
"3,617",1,"516,398.592900000510000","157,175.835900001230000"
"3,618",1,"543,554.872699998320000","165,635.826999999580000"
"3,619",1,"543,620.526399999860000","165,503.864300001410000"
"3,620",1,"499,194.925899997350000","95,085.392700001597000"
"3,621",5,"505,638.865900002420000","193,161.867100000380000"
"3,622",4,"515,416.727300003170000","187,979.558800000700000"
"3,623",2,"529,107.660400003190000","165,101.351100001480000"
"3,624",1,"517,941.648900002240000","157,532.420899998400000"
"3,625",1,"516,451.667300000790000","157,285.460299998520000"
"3,626",1,"516,400.029399998490000","157,276.081399999560000"
"3,627",3,"518,284.702899999920000","150,648.540699999780000"
"3,628",5,"538,820.060699999330000","146,009.722300000490000"
"3,629",1,"518,185.664599999790000","157,499.094900000840000"
"3,630",3,"535,513.056699998680000","146,220.624200001360000"
"3,631",2,"515,012.853600002830000","145,769.482999999080000"
"3,632",1,"517,010.904899999500000","156,263.067400000990000"
"3,633",2,"515,930.617200002070000","156,077.036600001160000"
"3,634",1,"516,278.485799998040000","156,113.304000001400000"
"3,635",1,"517,804.200300000610000","157,158.312600001690000"
"3,636",1,"515,713.069899998610000","157,149.632300000640000"
"3,637",1,"517,257.451399996880000","157,893.076999999580000"
"3,638",1,"517,756.880000002680000","157,139.964000001550000"
"3,639",1,"517,685.087200000880000","157,134.747000001370000"
"3,640",1,"515,463.774800002570000","154,935.702500000600000"
"3,641",1,"516,991.844499997790000","157,785.891699999570000"
"3,642",1,"517,150.475100003180000","157,794.344799999150000"
"3,643",4,"511,802.348399996760000","142,690.196100000290000"
"3,644",1,"516,171.200699999930000","157,406.047400001440000"
"3,645",1,"515,432.813900001350000","157,088.370400000360000"
"3,646",3,"481,565.628100000320000","103,709.360500000420000"
"3,647",1,"516,270.502899996940000","157,269.260200001300000"
"3,648",1,"517,589.601300001140000","157,647.103399999440000"
"3,649",1,"516,771.450000002980000","156,676.975299999120000"
"3,650",1,"516,586.815200001000000","142,693.956500001250000"
"3,651",1,"515,840.782300002870000","157,302.641399998220000"
"3,652",2,"515,871.197200000290000","153,832.554099999370000"
"3,653",2,"503,639.537900000810000","88,328.537799999118000"
"3,654",1,"500,245.259000003340000","124,900.015399999920000"
"3,655",1,"510,154.744699999690000","130,270.227600000800000"
"3,656",3,"510,483.376699998970000","129,870.049199998380000"
"3,657",3,"499,658.998899996280000","115,637.515599999580000"
"3,658",2,"499,761.464199997480000","92,054.191599998623000"
"3,659",3,"511,610.934299997990000","124,801.390000000600000"
"3,660",3,"495,355.518899999560000","116,064.703800000250000"
"3,661",3,"486,249.507600001990000","107,590.209699999540000"
"3,662",2,"489,533.260099999610000","106,079.552200000730000"
"3,663",1,"513,240.809900000690000","141,108.397700000550000"
"3,664",1,"515,653.852099999790000","140,911.072299998250000"
"3,665",4,"502,438.178800001740000","120,803.804099999370000"
"3,666",1,"497,693.921700000760000","98,733.999299999326000"
"3,667",1,"508,434.915100000800000","126,814.008299998940000"
"3,668",3,"513,978.790600001810000","139,437.263000000270000"
"3,669",1,"496,541.862800002100000","94,287.289700001478000"
"3,670",2,"503,366.364799998700000","88,636.780400000513000"
"3,671",1,"503,437.638400003310000","125,314.989100001750000"
"3,672",2,"565,944.725400000810000","87,681.603900000453000"
"3,673",1,"504,817.481399998070000","87,689.676100000739000"
"3,674",1,"504,916.858099997040000","87,472.304200001061000"
"3,675",2,"497,570.007899999620000","99,207.390700001270000"
"3,676",1,"565,801.680200003090000","85,805.593100000173000"
"3,677",1,"562,915.998000003400000","85,306.370799999684000"
"3,678",1,"562,999.032399997120000","84,969.214800000191000"
"3,679",1,"562,289.855499997740000","84,468.644400000572000"
"3,680",1,"562,647.559799999000000","84,329.981600001454000"
"3,681",4,"513,106.567500002680000","211,642.248799998310000"
"3,682",5,"525,806.450400002300000","213,040.339600000530000"
"3,683",1,"522,926.914899997410000","169,318.689899999650000"
"3,684",1,"510,164.472999997440000","194,889.805599998680000"
"3,685",1,"519,378.856700003150000","173,989.111699998380000"
"3,686",2,"519,572.872900001700000","173,602.536600001160000"
"3,687",1,"515,921.065300002690000","154,622.704500000920000"
"3,688",4,"515,220.750699996950000","185,116.257599998270000"
"3,689",3,"513,413.084799997510000","185,251.548300001770000"
"3,690",2,"517,788.563199996950000","198,389.394600000230000"
"3,691",4,"507,712.800399996340000","195,951.057000000030000"
"3,692",3,"512,353.720799997450000","185,381.349800001830000"
"3,693",1,"518,274.899499997500000","159,693.774099998180000"
"3,694",1,"517,065.234999999400000","156,918.454999998210000"
"3,695",1,"518,683.052400000390000","159,039.388000000270000"
"3,696",5,"503,977.631899997590000","180,271.027499999850000"
"3,697",3,"511,309.950400002300000","134,957.688400000330000"
"3,698",4,"520,098.604299999770000","192,278.833099998530000"
"3,699",1,"514,625.038900002840000","182,487.666000001130000"
"3,700",4,"518,045.483000002800000","182,060.623500000690000"
"3,701",1,"516,057.866200000050000","157,458.167599998410000"
"3,702",3,"502,054.872299999000000","161,770.050900001080000"
"3,703",5,"489,518.914700001480000","111,280.150699999180000"
"3,704",5,"513,951.869699999690000","128,646.717500001190000"
"3,705",1,"515,697.237999998030000","158,143.236299999060000"
"3,706",1,"518,538.034699998800000","158,181.245200000700000"
"3,707",2,"519,371.627599999310000","178,154.594900000840000"
"3,708",2,"515,045.124899998310000","148,231.470499999820000"
"3,709",1,"519,369.541599996390000","160,228.605300001800000"
"3,710",2,"520,769.795599997040000","169,713.587999999520000"
"3,711",2,"522,329.407200001180000","169,648.103700000790000"
"3,712",2,"522,733.143899999560000","169,502.228399999440000"
"3,713",1,"516,191.543899998070000","157,378.013700000940000"
"3,714",3,"524,353.667700000110000","167,969.102099999790000"
"3,715",3,"527,222.038300000130000","165,280.314100001010000"
"3,716",1,"509,848.238099999730000","194,243.118900001050000"
"3,717",2,"513,627.610299997030000","187,156.884500000630000"
"3,718",2,"518,674.268600001930000","150,428.622299999000000"
"3,719",1,"516,704.672799997030000","157,521.381599999960000"
"3,720",3,"518,406.083700001240000","149,461.566899999980000"
"3,721",2,"498,793.977499999110000","149,133.075199998920000"
"3,722",1,"517,751.719899997120000","158,339.876400001350000"
"3,723",2,"540,174.564699999990000","147,969.171700000760000"
"3,724",1,"516,985.918700002130000","147,706.430599998680000"
"3,725",1,"517,135.266800001260000","158,341.063099998980000"
"3,726",1,"516,950.243000000720000","156,242.703099999580000"
"3,727",1,"516,889.870700001720000","156,138.151099998500000"
"3,728",1,"516,564.975800000130000","157,236.809700001030000"
"3,729",1,"516,585.626299999650000","156,095.817899998280000"
"3,730",1,"518,461.709499999880000","158,025.958099998530000"
"3,731",1,"516,977.204400002960000","158,004.615899998690000"
"3,732",1,"517,800.942699998620000","157,440.904699999840000"
"3,733",4,"517,636.907999999820000","136,417.366900000720000"
"3,734",2,"541,411.713200002910000","107,061.219799999150000"
"3,735",3,"517,102.471699997780000","143,023.230399999770000"
"3,736",1,"543,315.647100001570000","139,020.835799999540000"
"3,737",1,"517,326.913999997080000","157,412.903400000180000"
"3,738",1,"517,697.154100000860000","157,118.406500000510000"
"3,739",2,"519,247.759499996900000","153,643.973400000480000"
"3,740",1,"515,691.294799998400000","153,779.970800001170000"
"3,741",4,"515,221.797799997030000","143,147.193999998270000"
"3,742",3,"500,384.388999998570000","155,218.189800001680000"
"3,743",3,"514,722.143600001930000","152,459.194299999620000"
"3,744",3,"512,541.791299998760000","152,236.679999999700000"
"3,745",1,"516,417.396300002930000","143,651.761799998580000"
"3,746",1,"516,399.503600001340000","156,802.425999999050000"
"3,747",3,"538,798.430299997330000","151,302.265999998900000"
"3,748",1,"515,503.270499996840000","156,820.609799999740000"
"3,749",1,"516,888.380999997260000","156,791.375300001350000"
"3,750",3,"531,217.887800000610000","150,801.821699999270000"
"3,751",1,"516,884.821500003340000","156,610.313700001690000"
"3,752",1,"516,917.215400002900000","156,577.618999999020000"
"3,753",1,"543,410.992200002070000","139,168.554999999700000"
"3,754",2,"503,069.409100003540000","124,824.168200001120000"
"3,755",1,"499,631.444899998610000","93,322.756200000644000"
"3,756",2,"512,571.859600000080000","130,205.786200001840000"
"3,757",2,"504,218.927599996330000","125,209.908700000490000"
"3,758",2,"500,397.231499999760000","118,217.100499998780000"
"3,759",1,"514,469.426700003450000","135,897.090199999510000"
"3,760",4,"491,632.883100003000000","116,102.064399998640000"
"3,761",3,"500,643.847900003190000","116,363.470300000160000"
"3,762",4,"488,276.216600000860000","108,572.492600001390000"
"3,763",3,"512,061.359700001780000","129,695.442999999970000"
"3,764",1,"510,482.984700001780000","128,676.955600000920000"
"3,765",3,"497,968.350400000810000","98,650.584800001234000"
"3,766",1,"543,296.707000002260000","138,851.057999998330000"
"3,767",3,"506,420.054200001060000","123,127.730000000450000"
"3,768",1,"505,171.839299999180000","87,785.842999998480000"
"3,769",1,"505,398.466700002550000","87,651.193500000983000"
"3,770",1,"504,840.632600001990000","87,556.441500000656000"
"3,771",1,"508,445.336599998180000","130,566.082499999550000"
"3,772",1,"565,363.692199997600000","85,490.343100000173000"
"3,773",3,"564,598.723200000820000","85,326.870999999344000"
"3,774",1,"562,961.973099999130000","84,952.265999998897000"
"3,775",1,"515,066.436200000350000","156,801.359400000420000"
"3,776",4,"513,045.628700003030000","181,385.577399998900000"
"3,777",5,"524,171.747400000690000","211,461.209100000560000"
"3,778",3,"500,222.701899997890000","157,937.403799999510000"
"3,779",2,"515,358.697599999610000","162,500.084699999540000"
"3,780",2,"511,258.846299998460000","91,770.051600001752000"
"3,781",4,"509,501.027699999510000","204,074.514499999580000"
"3,782",3,"513,423.317900002000000","203,728.464699998500000"
"3,783",3,"511,507.708099998530000","200,174.403099998830000"
"3,784",1,"516,044.083300001920000","154,546.123199999330000"
"3,785",1,"514,049.261399999260000","181,895.270700000230000"
"3,786",3,"517,711.090199999510000","154,340.631900001320000"
"3,787",3,"512,553.607299998400000","182,373.737700000410000"
"3,788",4,"506,204.260399997230000","194,967.034499999140000"
"3,789",2,"512,810.112800002100000","158,739.897599998860000"
"3,790",1,"517,707.869400002060000","158,399.230500001460000"
"3,791",1,"518,470.732100002470000","158,379.401599999520000"
"3,792",1,"517,407.760999999940000","158,360.514699999240000"
"3,793",1,"514,690.813299998640000","182,437.445700000970000"
"3,794",3,"518,775.309100002050000","146,974.986000001430000"
"3,795",3,"510,094.323499999940000","134,975.894999999550000"
"3,796",3,"510,629.765600003300000","152,513.830200001600000"
"3,797",1,"517,663.235899999740000","157,454.235599998380000"
"3,798",3,"501,715.931999996300000","161,673.874600000680000"
"3,799",1,"517,247.184100002050000","156,768.780900001530000"
"3,800",1,"517,481.447899997230000","156,751.750199999660000"
"3,801",4,"510,417.042700000110000","136,590.771200001240000"
"3,802",1,"520,186.590099997820000","161,058.017299998550000"
"3,803",1,"518,326.942400000990000","160,811.801699999720000"
"3,804",3,"504,736.842299997810000","160,742.997800000010000"
"3,805",1,"518,254.868299998340000","159,380.321199998260000"
"3,806",1,"518,672.348800003530000","158,175.485599998380000"
"3,807",1,"518,160.967600002880000","157,712.092199999840000"
"3,808",1,"518,304.727399997410000","157,699.207600001250000"
"3,809",5,"541,504.300099998710000","160,406.432799998670000"
"3,810",3,"513,002.466899998490000","159,781.742100000380000"
"3,811",4,"511,312.354400001470000","148,097.693900000300000"
"3,812",1,"516,866.292900003490000","157,387.503199998290000"
"3,813",1,"517,484.059299997990000","157,381.910700000820000"
"3,814",1,"517,497.838899999860000","157,188.502199999990000"
"3,815",1,"517,848.365299999710000","157,185.789299998430000"
"3,816",1,"529,066.965899996460000","165,277.464200001210000"
